order_number,order_date,serial_number,product_name,item_type,registration_no
5896,21-11-2025,MS2510102C2867,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8794756
5896,21-11-2025,MS2510102C1823,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8794756
5896,21-11-2025,MS2510102C2077,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8794756
5896,21-11-2025,MS2510102C2075,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8794756
5896,21-11-2025,MS2510102C2096,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-8794756
5896,21-11-2025,SYS119119131703,SOLAR YAAN 6.0 KW,Inverter,NP-GJUG25-8794756
5900,17-11-2025,WS11259056619440,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJMG25-9063688
5900,17-11-2025,WS11259056619482,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJMG25-9063688
5900,17-11-2025,WS11259056619485,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJMG25-9063688
5900,17-11-2025,WS11259056619479,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJMG25-9063688
5900,17-11-2025,WS11259056619507,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJMG25-9063688
5900,17-11-2025,WS11259056620594,WAAREE DCR TOPCON 580 WP,Solar Panel,NP-GJMG25-9063688
5900,17-11-2025,119116125A02535,SOLAR YAAN 3.6 KW,Inverter,NP-GJMG25-9063688
5913,21-11-2025,MS2509302B3762,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-9105531
5913,21-11-2025,MS2509302B1862,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-9105531
5913,21-11-2025,MS2509302B2605,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-9105531
5913,21-11-2025,MS2509302B2769,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-9105531
5913,21-11-2025,MS2509302B1769,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-9105531
5913,21-11-2025,MS2509302B3524,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJTPA25-9105531
5913,21-11-2025,119116125A04529,SOLAR YAAN 3.3 KW,Inverter,NP-GJTPA25-9105531
5925,26-11-2025,WS11259057335848,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9087232
5925,26-11-2025,WS11259057335873,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9087232
5925,26-11-2025,WS11259057335863,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9087232
5925,26-11-2025,WS11259057335856,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9087232
5925,26-11-2025,WS11259057335837,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9087232
5925,26-11-2025,WS11259057335844,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9087232
5925,26-11-2025,B0VS3320589A580,WAAREE 3.3 KW,Inverter,NP-GJUG25-9087232
5930,19-11-2025,WS11259057335794,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5072175
5930,19-11-2025,WS11259057335827,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5072175
5930,19-11-2025,WS11259057335828,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5072175
5930,19-11-2025,WS11259057335809,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5072175
5930,19-11-2025,WS11259057335808,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5072175
5930,19-11-2025,WS11259057335814,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5072175
5930,19-11-2025,119116125A05565,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-5072175
5931,21-11-2025,RSBB1M0130825090008,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9103718
5931,21-11-2025,RSBB1M0130825090066,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9103718
5931,21-11-2025,RSBB1M0130825090117,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9103718
5931,21-11-2025,RSBB1M0130825090063,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9103718
5931,21-11-2025,RSBB1M0130825090034,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9103718
5931,21-11-2025,RSBB1M0130825090082,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9103718
5931,21-11-2025,119116125A05280,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9103718
5932,21-11-2025,MS2509302B2891,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9103873
5932,21-11-2025,MS2509302B2893,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9103873
5932,21-11-2025,MS2509302B3567,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9103873
5932,21-11-2025,MS2509302B2867,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9103873
5932,21-11-2025,MS2509302B3581,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9103873
5932,21-11-2025,MS2509302B2768,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9103873
5932,21-11-2025,119116125A05279,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9103873
5932,21-11-2025,0_119116125A05279,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9103873
5938,01-12-2025,119116125A05538,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9190998
5938,01-12-2025,WS11259057335418,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190998
5938,01-12-2025,WS11259057335415,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190998
5938,01-12-2025,WS11259057335403,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190998
5938,01-12-2025,WS11259058227420,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190998
5938,01-12-2025,WS11259058229680,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190998
5938,01-12-2025,WS11259058229699,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190998
5938,01-12-2025,0_119116125A05538,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9190998
5955,26-11-2025,WS11259057335845,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5059154
5955,26-11-2025,WS11259057335833,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5059154
5955,26-11-2025,WS11259057335854,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5059154
5955,26-11-2025,WS11259057335839,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5059154
5955,26-11-2025,WS11259057267602,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5059154
5955,26-11-2025,WS11259057335820,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-5059154
5955,26-11-2025,119116125A05249,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-5059154
5972,26-11-2025,MS2511301B0333,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7954275
5972,26-11-2025,MS2511301B0186,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7954275
5972,26-11-2025,MS2511301B0209,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7954275
5972,26-11-2025,MS2511301B0196,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-7954275
5974,26-11-2025,MS2509251B1625,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9133875
5974,26-11-2025,MS2509251B1641,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9133875
5974,26-11-2025,MS2509251B1233,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9133875
5974,26-11-2025,MS2509251B1633,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9133875
5974,26-11-2025,MS2509251B1721,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9133875
5974,26-11-2025,MS2509251B1647,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9133875
5974,26-11-2025,119116125A04554,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9133875
5975,27-11-2025,AS2510272A0542,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-9149258
5975,27-11-2025,AS2510272A0513,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-9149258
5975,27-11-2025,AS2510272A0499,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-9149258
5975,27-11-2025,AS2510272A0558,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-9149258
5975,27-11-2025,AS2510272A0506,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-9149258
5975,27-11-2025,119116125A05259,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9149258
5978,26-11-2025,MS2510011A0015,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9141646
5978,26-11-2025,MS2510011A0821,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9141646
5978,26-11-2025,MS2510011A0824,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9141646
5978,26-11-2025,MS2510011A0876,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9141646
5978,26-11-2025,MS2510011A0690,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9141646
5978,26-11-2025,MS2510011A0861,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9141646
5978,26-11-2025,119116125A05262,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9141646
5981,01-12-2025,MS2510102C2181,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9183824
5981,01-12-2025,MS2510102C2898,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9183824
5981,01-12-2025,MS2510102C2156,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9183824
5981,01-12-2025,MS2510102C2973,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9183824
5981,01-12-2025,MS2510102C2167,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9183824
5981,01-12-2025,MS2510102C2174,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9183824
5981,01-12-2025,MS2510102C2972,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9183824
5981,01-12-2025,MS2510102C2860,ADANI DCR BIFACIAL 545 WP,Solar Panel,NP-GJUG25-9183824
5981,01-12-2025,119116125A09517,SOLAR YAAN 4.6 KW,Inverter,NP-GJUG25-9183824
6005,01-12-2025,119116125A05543,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9191517
6005,01-12-2025,WS11259057335404,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9191517
6005,01-12-2025,WS11259057334266,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9191517
6005,01-12-2025,WS11259057335377,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9191517
6005,01-12-2025,WS11259057335402,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9191517
6005,01-12-2025,WS11259057335421,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9191517
6005,01-12-2025,WS11259057335380,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9191517
6005,01-12-2025,0_119116125A05543,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9191517
6007,01-12-2025,119116125A05575,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9190878
6007,01-12-2025,WS11259057335376,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190878
6007,01-12-2025,WS11259057335362,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190878
6007,01-12-2025,WS11259057335393,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190878
6007,01-12-2025,WS11259057335391,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190878
6007,01-12-2025,WS11259057335359,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190878
6007,01-12-2025,WS11259057334260,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9190878
6011,01-12-2025,119116125A05248,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9180170
6011,01-12-2025,MS2510011A1384,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180170
6011,01-12-2025,MS2510011A1371,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180170
6011,01-12-2025,MS2510011A1470,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180170
6011,01-12-2025,MS2510011A1414,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180170
6011,01-12-2025,MS2510011A1360,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180170
6011,01-12-2025,MS2510011A1440,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180170
6013,01-12-2025,MS2509241B1516,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180104
6013,01-12-2025,MS2509241B1527,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180104
6013,01-12-2025,MS2509241B1322,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180104
6013,01-12-2025,MS2509241B1437,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180104
6013,01-12-2025,MS2509241B1325,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180104
6013,01-12-2025,MS2509241B1333,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180104
6013,01-12-2025,119116125A02513,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9180104
6014,01-12-2025,119116125A05269,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9179885
6014,01-12-2025,MS2510011A1491,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9179885
6014,01-12-2025,MS2510011A1485,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9179885
6014,01-12-2025,MS2510011A1643,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9179885
6014,01-12-2025,MS2510011A1640,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9179885
6014,01-12-2025,MS2510011A1634,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9179885
6014,01-12-2025,MS2510011A1637,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9179885
6015,01-12-2025,MS2510011A1512,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180048
6015,01-12-2025,MS2510011A1627,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180048
6015,01-12-2025,6.11117E+12,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180048
6015,01-12-2025,MS2510011A1628,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180048
6015,01-12-2025,MS2510011A1639,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180048
6015,01-12-2025,MS2510011A1645,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180048
6015,01-12-2025,MS2510011A1619,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9180048
6015,01-12-2025,0_119116125A00131,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9180048
6020,25-11-2025,AS2511132A3202,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-913207
6020,25-11-2025,AS2511132A3167,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-913207
6020,25-11-2025,AS2511132A2486,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-913207
6020,25-11-2025,AS2511132A3448,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-913207
6020,25-11-2025,AS2511132A3427,ADANI DCR TOPCON 620 WP,Solar Panel,NP-GJUG25-913207
6020,25-11-2025,119116125A05489,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-913207
6023,01-12-2025,119116125A05523,SOLAR YAAN 3.6 KW,Inverter,NP-GJUG25-7458829
6025,01-12-2025,RSBB1M0051225064210,RAYZON DCR BIFACIAL 545 WP,Solar Panel,NP-GJTPA25-9182826
6027,02-12-2025,119116125A05491,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9222032
6027,02-12-2025,WS11259057335413,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9222032
6027,02-12-2025,WS11259057335423,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9222032
6027,02-12-2025,WS11259057335417,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9222032
6027,02-12-2025,WS11259057335366,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9222032
6027,02-12-2025,WS11259057335363,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9222032
6027,02-12-2025,WS11259057335379,WAAREE DCR BIFACIAL 540 WP,Solar Panel,NP-GJUG25-9222032
6031,03-12-2025,MS2511182B4193,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9199018
6031,03-12-2025,MS2511182B4180,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9199018
6031,03-12-2025,MS2511182B4236,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9199018
6031,03-12-2025,MS2511182B4213,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9199018
6031,03-12-2025,MS2511182B4225,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9199018
6031,03-12-2025,MS2511182B2788,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9199018
6031,03-12-2025,&S2511114B2788,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9199018
6031,03-12-2025,119116125C01925,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9199018
6033,03-12-2025,MS2510011A1398,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9198924
6033,03-12-2025,MS2510011A1609,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9198924
6033,03-12-2025,MS2510011A1392,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9198924
6033,03-12-2025,MS2510011A1492,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9198924
6033,03-12-2025,MS2510011A0899,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9198924
6033,03-12-2025,MS2510011A0694,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9198924
6033,03-12-2025,119116125a05282,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9198924
6034,03-12-2025,MS2509301A0020,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9153399
6034,03-12-2025,MS2510011A0843,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9153399
6034,03-12-2025,MS2510011A0657,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9153399
6034,03-12-2025,MS2510011A0848,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9153399
6034,03-12-2025,MS2510011A0611,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9153399
6034,03-12-2025,MS2509301A0047,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9153399
6034,03-12-2025,119116125A05263,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9153399
6035,03-12-2025,MS2510011A0853,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9150111
6035,03-12-2025,MS2509301A5372,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9150111
6035,03-12-2025,MS2509301A0037,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9150111
6035,03-12-2025,MS2510011A0819,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9150111
6035,03-12-2025,MS2509301A0031,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9150111
6035,03-12-2025,MS2509301A0005,ADANI DCR BIFACIAL 550 WP,Solar Panel,NP-GJUG25-9150111
6035,03-12-2025,119116125A05281,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9150111
6037,03-12-2025,119116125A05276,SOLAR YAAN 3.3 KW,Inverter,NP-GJUG25-9164722
